initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
Lside-ULCshear,5.0,7.0,20.5,15.5,11.0,18.5,L,21.5,5,5,3,0,2,2
#t22 S R, t26 S RC that becomes S R, t32 S L. t8 L border fault, t13 R. T31 R border fault aban, t41 L. 
