initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear Rside-Ldip,5.0,2.5,23.5,8.5,8.5,22.0,L,50.0,7,5,1,3,3,4
# no S RBF, which is active earlier, but also abandoned upon migration to the left.
