initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear Lside-Rdip,6.5,8.0,20.5,20.5,14.0,22.0,R,25.0,7,4,2,1,1,2
# initial geometry includes multiple faults unlocalized on the Rside. LBF no S; S on LM from RC.
