initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear Lside-Rdip 2Rside-Ldip,4.0,4.0,23.0,9.5,8.0,20.0,L,25.0,7,3,2,0,1,1
# 1st S from SC becomes part of R WM and OFM3 for long time. Most S in L NM BB, OFM2, transitions to OFM3.
# renamed from ULCshear C
