initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear 2Lside-Rdip,4.0,6.0,8.0,50.0,8.0,100.0,R,100.0,7,7,2,4,2,5
# Mantle shear Rdip. 1st S in RC, becomes L WM. t41 §1st S in RBB. No stab.
