initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear Lside-Rdip Rside-Ldip,6.5,7.0,23.5,22.5,14.0,22.0,R,50.0,4,4,1,2,2,3
# No S along BFs. t24 2nd RBF that produces S t33. No initial mantleL shear.
