initial_fault_geometry,start_left_border_fault,start_right_border_fault,end_left_border_fault,end_right_border_fault,start_migration,end_migration,migration_direction,start_oceanic_spreading,n_source_max,n_source_host_max,n_OFM3_max,n_OFM1_max,n_OFM2_max,n_OFM12_max
ULCshear Lside-Rdip 2Rside-Ldip,7.5,9.0,25.0,50.0,13.5,50.0,R,50.0,4,4,2,0,2,2
# Ldip Mantle shear in initial_geometry. LBF produces S, RBF doesnt. 2nd RBF does produce S at t21. First S in RC. RBF end and stab shortly after t50.
